State,City,Neighborhood,total population,number of males,number of females,number of people under 5,number of people aged 5-9,number of people aged 10-14,number of people aged 15-19,number of people aged 20-24,number of people aged 25-34,number of people aged 35-44,number of people aged 45-54,number of people aged 55-59,number of people aged 60-64,number of people aged 65-74,number of people aged 75-84,number of people aged over 85,median aged,number of white people,number of black people,number of native american people,number of asain people(including indian and chinese),number of indian people,number of chinese people,number of pacific islander,number of employeed people 16 and over,number of commuters who drive to work,number of commuter who carpool to work,number of commuter who took public transport to work,number of commuters who walk to work,number of commuters who work from home,people with health insurance,mean commute time to work,num of home owners,number of homes,number of houses built 2020 or more recent,Number of houses built 2010 to 2019,number of houses built 2000 to 2009,number of houses built 1990 to 1999,number of houses built 1980 to 1989,number of houses built 1970 to 1979,number of houses built 1960 to 1969,number of houses built 1950 to 1959,number of houses built 1940 to 1949,number of house built 1939 or before,number of people 25 years or older who have high school degree,number of poeple 25 years or older who have an associates degree,number of people 25 years or older who have a bachelors degree,number of people 25 years or older who have a grad or professional degree,median household yearly income,median montly housing costs,number of people born in the US,number of people born outside the US,number of naturalized citizens,number of non-citizens,number of people with a disability,Vibe,Activities,Gentrification_Flag
Texas,San Antonio,Hidden Cove-Indian Creek-Southwest,36404.0,18402.0,18002.0,3383.0,3448.0,3534.0,3676.0,2651.0,5238.0,4596.0,3661.0,1461.0,1286.0,2062.0,1031.0,377.0,27.8,19563.0,937.0,703.0,81.0,0.0,0.0,0.0,15309.0,9158.0,3032.0,133.0,62.0,556.0,27761.0,29.3,10605.0,11264.0,66.0,1659.0,1304.0,594.0,1346.0,2805.0,2445.0,824.0,112.0,109.0,6340.0,979.0,1403.0,311.0,45589.0,975.0,29282.0,7050.0,2168.0,4882.0,7522.0,"Quiet, diverse, and family-friendly, with a suburban atmosphere.",Walk or bike through nearby green spaces or trails. Join community events or volunteer projects. Visit local retail and dining spots for weekend fun.,0.0
Texas,San Antonio,Hidden Forest,36169.0,17426.0,18743.0,2218.0,2432.0,2605.0,1809.0,1926.0,5343.0,5266.0,4124.0,2421.0,1715.0,3886.0,1813.0,611.0,38.5,26926.0,2037.0,455.0,809.0,209.0,201.0,0.0,19707.0,13752.0,1181.0,152.0,134.0,3003.0,32406.0,23.7,15086.0,15779.0,43.0,546.0,1205.0,3775.0,4165.0,4574.0,812.0,562.0,43.0,54.0,4032.0,2106.0,7688.0,4620.0,85029.0,1406.0,33661.0,1975.0,1139.0,836.0,4332.0,"Peaceful, nature-focused, and family-oriented, ideal for quiet living.",Enjoy outdoor activities at Hidden Forest Park. Attend social events organized by the Hidden Forest HOA. Explore nearby shopping and dining venues for casual outings.,0.0
Texas,San Antonio,Hidden Meadow,59434.0,30102.0,29332.0,3684.0,4307.0,4992.0,3686.0,3708.0,9823.0,8260.0,6690.0,4020.0,3469.0,4746.0,1508.0,541.0,34.5,35096.0,2277.0,477.0,1910.0,473.0,131.0,18.0,32443.0,22159.0,4344.0,243.0,130.0,3052.0,51300.0,28.3,19612.0,20410.0,12.0,833.0,2450.0,4804.0,9374.0,2420.0,254.0,40.0,181.0,42.0,9098.0,4892.0,8381.0,4347.0,80403.0,1327.0,53287.0,5890.0,3613.0,2277.0,6786.0,"Growing, family-friendly, and suburban, with a mix of new and established homes.",Take kids to nearby parks with playgrounds and picnic areas. Attend neighborhood block parties or community events. Explore local eateries and shopping options for casual outings.,0.0
Texas,San Antonio,High Country,49888.0,24115.0,25773.0,3483.0,3139.0,2730.0,3324.0,3418.0,7107.0,7408.0,6643.0,2503.0,2992.0,4647.0,1915.0,579.0,37.4,31846.0,2881.0,276.0,1333.0,118.0,303.0,180.0,27608.0,20037.0,1905.0,13.0,118.0,3020.0,44176.0,24.5,18576.0,19223.0,47.0,1120.0,4228.0,5061.0,5573.0,2751.0,213.0,75.0,11.0,144.0,6709.0,3447.0,8633.0,3897.0,84283.0,1445.0,43987.0,5381.0,2706.0,2675.0,5540.0,"Quiet, suburban, and family-focused, with scenic surroundings.",Visit neighborhood parks for sports and recreational activities. Enjoy peaceful walks or bike rides on tree-lined streets. Participate in family-focused community events or gatherings.,0.0
Texas,San Antonio,Highland Farms,36234.0,17677.0,18557.0,2538.0,3079.0,2629.0,2225.0,2488.0,7124.0,5215.0,4368.0,2147.0,1565.0,1842.0,923.0,91.0,33.0,15592.0,9557.0,90.0,360.0,0.0,48.0,111.0,19126.0,13810.0,2455.0,102.0,26.0,1281.0,30415.0,25.7,12073.0,12685.0,294.0,2580.0,3104.0,1981.0,3269.0,1143.0,176.0,92.0,46.0,0.0,5995.0,2395.0,3509.0,1911.0,64968.0,1378.0,30836.0,4955.0,2173.0,2782.0,4103.0,"Residential, peaceful, and community-oriented, with a focus on families and retirees.",Spend time at nearby parks for relaxation and outdoor activities. Explore local retail centers for shopping and dining. Attend neighborhood meetings or improvement projects.,0.0
Texas,San Antonio,Highland Forest,55063.0,27279.0,27784.0,3363.0,4835.0,4361.0,3421.0,3301.0,8320.0,7394.0,6431.0,3760.0,3546.0,3679.0,1800.0,852.0,34.9,30535.0,3062.0,844.0,588.0,143.0,47.0,0.0,24876.0,16593.0,3563.0,778.0,334.0,1465.0,42809.0,26.7,19963.0,21789.0,146.0,2722.0,3183.0,1610.0,1492.0,2895.0,2424.0,4695.0,1716.0,906.0,13379.0,2735.0,2432.0,1179.0,45687.0,979.0,48853.0,5620.0,2012.0,3608.0,9185.0,"Diverse, established, and close-knit, with a suburban feel.",Walk or jog in nearby parks or trails. Participate in neighborhood-led events or social gatherings. Visit local restaurants and shops for weekend leisure.,0.0
Texas,San Antonio,Highland Hills,44238.0,22251.5,21986.5,3024.0,3460.5,3283.5,2799.0,2828.0,6705.5,5987.0,4873.5,3046.0,2691.0,3335.5,1593.5,611.0,35.05,24566.5,2103.0,566.5,409.5,71.5,58.0,14.0,20220.0,13016.0,2964.0,699.5,375.5,1252.0,34662.0,24.9,16004.5,18113.5,98.5,1684.5,2100.5,1038.0,1122.0,1878.0,1951.5,3230.0,2031.0,2979.5,10160.0,1957.0,2239.0,1174.5,47928.0,973.0,38978.0,4878.5,1792.5,3086.0,7717.0,"Historic, urban, and community-focused, with an eclectic mix of homes and businesses.",Explore nearby landmarks or cultural sites. Visit parks like Highland Hills Park for outdoor fun. Enjoy local dining options that reflect the neighborhood’s diversity.,0.0
Texas,San Antonio,Highland Park,44238.0,22251.5,21986.5,3024.0,3460.5,3283.5,2799.0,2828.0,6705.5,5987.0,4873.5,3046.0,2691.0,3335.5,1593.5,611.0,35.05,24566.5,2103.0,566.5,409.5,71.5,58.0,14.0,20220.0,13016.0,2964.0,699.5,375.5,1252.0,34662.0,24.9,16004.5,18113.5,98.5,1684.5,2100.5,1038.0,1122.0,1878.0,1951.5,3230.0,2031.0,2979.5,10160.0,1957.0,2239.0,1174.5,47928.0,973.0,38978.0,4878.5,1792.5,3086.0,7717.0,"Historic, family-friendly, and charming, with tree-lined streets and vintage homes.","Take a leisurely stroll in Highland Park itself, known for its beautiful scenery. Attend local art shows or community events. Visit nearby shops and cafes for a relaxed outing.",0.0
Texas,San Antonio,Hillcrest,45536.3333333333,22208.0,23328.3333333333,2717.0,2799.0,2771.33333333333,3586.66666666667,3958.3333333333294,7469.33333333333,6009.33333333333,4907.33333333333,2359.0,2308.33333333333,3624.0,1846.33333333333,1180.33333333333,34.1333333333333,23266.6666666667,1919.33333333333,333.333333333333,1914.33333333333,425.0,141.666666666667,43.0,22412.6666666667,14493.3333333333,2651.0,666.666666666667,618.333333333333,1542.66666666667,34591.6666666667,22.8666666666667,17630.0,19845.3333333333,85.0,1011.33333333333,1056.0,1418.33333333333,2997.33333333333,3503.66666666667,2953.0,3116.33333333333,2165.66666666667,1538.66666666667,8816.33333333333,1825.66666666667,3406.66666666667,2267.66666666667,43888.6666666667,986.0,36356.6666666667,8627.0,2674.66666666667,5952.33333333333,7642.0,"Quiet, family-oriented, and residential, with a welcoming atmosphere.",Relax in neighborhood parks or green spaces. Join community groups for social activities or volunteer efforts. Explore nearby retail and dining options for day-to-day needs.,0.0
Texas,San Antonio,Hills And Dales,18149.0,9301.0,8848.0,1074.0,1544.0,1082.0,1275.0,1075.0,1776.0,2237.0,3053.0,943.0,1348.0,1681.0,911.0,150.0,40.5,11889.0,438.0,3.0,1725.0,1127.0,455.0,0.0,9142.0,5952.0,908.0,32.0,83.0,1741.0,16683.0,26.7,6347.0,6753.0,0.0,2498.0,2623.0,529.0,481.0,326.0,261.0,11.0,0.0,24.0,1165.0,1200.0,4081.0,3210.0,149188.0,2270.0,15367.0,2719.0,2045.0,674.0,1826.0,"Scenic, peaceful, and upscale, with spacious homes and a semi-rural feel.",Enjoy serene nature walks or hikes in nearby greenbelts. Visit boutique shops and local restaurants for a touch of luxury. Spend a quiet afternoon at Hills & Dales Park.,0.0
Texas,San Antonio,Historic Gardens,5174.0,2549.0,2625.0,318.0,394.0,375.0,339.0,335.0,748.0,815.0,584.0,518.0,220.0,320.0,137.0,71.0,36.5,2630.0,597.0,23.0,19.0,3.0,16.0,0.0,2509.0,1597.0,194.0,204.0,61.0,113.0,3760.0,20.6,2102.0,2573.0,20.0,36.0,274.0,187.0,266.0,137.0,176.0,315.0,296.0,866.0,1163.0,188.0,206.0,176.0,32500.0,790.0,4004.0,1149.0,163.0,986.0,755.0,"Quaint, charming, and steeped in history, with a focus on preservation and community.",Tour historic homes or gardens in the area. Attend local festivals or historical reenactments. Explore unique dining and shopping options that highlight the area’s character.,0.0
Texas,San Antonio,Hunters Brook-Hunters Chase,60769.0,31083.0,29686.0,2960.0,2752.0,3323.0,6521.0,10242.0,11744.0,7200.0,5893.0,2144.0,2411.0,3567.0,1663.0,349.0,28.2,34981.0,4014.0,292.0,4407.0,1834.0,765.0,0.0,37538.0,23385.0,3659.0,419.0,1046.0,5743.0,53405.0,23.0,22566.0,23950.0,204.0,5172.0,6799.0,4714.0,4465.0,2280.0,206.0,34.0,29.0,47.0,4909.0,3166.0,10705.0,7047.0,78836.0,1467.0,52108.0,8370.0,4141.0,4229.0,5486.0,"Family-friendly, active, and suburban, with a focus on community life.",Spend time at local parks or sports facilities. Participate in community-led events or holiday celebrations. Explore nearby shopping centers for dining and entertainment.,0.0
Texas,San Antonio,Hunters Chase,60769.0,31083.0,29686.0,2960.0,2752.0,3323.0,6521.0,10242.0,11744.0,7200.0,5893.0,2144.0,2411.0,3567.0,1663.0,349.0,28.2,34981.0,4014.0,292.0,4407.0,1834.0,765.0,0.0,37538.0,23385.0,3659.0,419.0,1046.0,5743.0,53405.0,23.0,22566.0,23950.0,204.0,5172.0,6799.0,4714.0,4465.0,2280.0,206.0,34.0,29.0,47.0,4909.0,3166.0,10705.0,7047.0,78836.0,1467.0,52108.0,8370.0,4141.0,4229.0,5486.0,"Quiet, established, and family-oriented, with well-maintained homes.",Visit Hunters Chase Park for picnics or playtime. Attend social events organized by the homeowners’ association. Explore dining and retail options in nearby commercial hubs.,0.0
Texas,San Antonio,Hunters Creek,42387.0,20684.0,21703.0,2833.0,1531.0,1667.0,2440.0,3786.0,7014.0,6056.0,4962.0,2229.0,2318.0,4392.0,1980.0,1179.0,38.2,25032.0,2634.0,319.0,1559.0,621.0,320.0,0.0,24181.0,16516.0,1978.0,359.0,533.0,2970.0,37943.0,22.1,19070.0,20859.0,22.0,1948.0,2445.0,3918.0,4078.0,4951.0,3078.0,216.0,69.0,134.0,5237.0,1744.0,8768.0,6087.0,69171.0,1247.0,35458.0,6675.0,3566.0,3109.0,6085.0,"Upscale, peaceful, and community-driven, with an emphasis on nature and family life.",Take scenic walks or bike rides along tree-lined streets. Visit nearby parks or green spaces for outdoor relaxation. Enjoy upscale dining or boutique shopping options in the area.,0.0
Texas,San Antonio,Hunters Mill,49888.0,24115.0,25773.0,3483.0,3139.0,2730.0,3324.0,3418.0,7107.0,7408.0,6643.0,2503.0,2992.0,4647.0,1915.0,579.0,37.4,31846.0,2881.0,276.0,1333.0,118.0,303.0,180.0,27608.0,20037.0,1905.0,13.0,118.0,3020.0,44176.0,24.5,18576.0,19223.0,47.0,1120.0,4228.0,5061.0,5573.0,2751.0,213.0,75.0,11.0,144.0,6709.0,3447.0,8633.0,3897.0,84283.0,1445.0,43987.0,5381.0,2706.0,2675.0,5540.0,"Suburban, quiet, and family-focused, with a mix of traditional and modern homes.",Relax in nearby parks or greenbelts for outdoor activities. Participate in community gatherings or seasonal events. Visit local shopping and dining hubs for casual outings.,0.0
Texas,San Antonio,Huntington Place,42387.0,20684.0,21703.0,2833.0,1531.0,1667.0,2440.0,3786.0,7014.0,6056.0,4962.0,2229.0,2318.0,4392.0,1980.0,1179.0,38.2,25032.0,2634.0,319.0,1559.0,621.0,320.0,0.0,24181.0,16516.0,1978.0,359.0,533.0,2970.0,37943.0,22.1,19070.0,20859.0,22.0,1948.0,2445.0,3918.0,4078.0,4951.0,3078.0,216.0,69.0,134.0,5237.0,1744.0,8768.0,6087.0,69171.0,1247.0,35458.0,6675.0,3566.0,3109.0,6085.0,"Family-friendly, peaceful, and suburban, with a sense of belonging.",Spend weekends in neighborhood parks for recreation. Explore nearby shopping centers for dining and entertainment. Attend community-led events or meetups.,0.0
Texas,San Antonio,Ingram Hills,57172.0,28019.0,29153.0,3741.0,3973.0,3899.0,5560.0,3609.0,7872.0,7291.0,6114.0,3060.0,2919.0,5228.0,2533.0,1373.0,34.9,29192.0,1355.0,414.0,448.0,14.0,26.0,93.0,26156.0,16719.0,3241.0,698.0,723.0,1460.0,44319.0,25.2,19636.0,21553.0,128.0,661.0,917.0,1283.0,2422.0,3854.0,4317.0,5141.0,2293.0,537.0,12319.0,1989.0,3281.0,1403.0,46736.0,864.0,48384.0,8589.0,2633.0,5956.0,10305.0,"Established, urban-suburban mix, with diverse homes and a welcoming community.",Visit local parks for outdoor activities. Explore nearby shopping centers like Ingram Park Mall. Enjoy casual dining options reflecting the area’s cultural diversity.,0.0
Texas,San Antonio,Inspiration Hills,57172.0,28019.0,29153.0,3741.0,3973.0,3899.0,5560.0,3609.0,7872.0,7291.0,6114.0,3060.0,2919.0,5228.0,2533.0,1373.0,34.9,29192.0,1355.0,414.0,448.0,14.0,26.0,93.0,26156.0,16719.0,3241.0,698.0,723.0,1460.0,44319.0,25.2,19636.0,21553.0,128.0,661.0,917.0,1283.0,2422.0,3854.0,4317.0,5141.0,2293.0,537.0,12319.0,1989.0,3281.0,1403.0,46736.0,864.0,48384.0,8589.0,2633.0,5956.0,10305.0,"Quiet, historic, and family-oriented, with a strong sense of community.",Stroll through tree-lined streets or nearby parks. Attend neighborhood gatherings or improvement projects. Explore local shops and eateries for a relaxed outing.,0.0
Texas,San Antonio,Inwood Homeowners,13366.0,6736.0,6630.0,875.0,645.0,773.0,857.0,535.0,1208.0,2226.0,1873.0,761.0,893.0,1586.0,905.0,229.0,42.9,10330.0,251.0,47.0,241.0,68.0,24.0,15.0,7349.0,4609.0,839.0,0.0,133.0,1453.0,12495.0,23.3,5503.0,5779.0,0.0,139.0,949.0,2498.0,1738.0,420.0,0.0,35.0,0.0,0.0,897.0,448.0,3309.0,2756.0,125089.0,1702.0,12182.0,1073.0,763.0,310.0,1223.0,"Gated, upscale, and serene, with an emphasis on privacy and exclusivity.",Take scenic walks or bike rides in this beautifully maintained community. Participate in private community events or gatherings. Enjoy nearby high-end shopping and dining options.,0.0
Texas,San Antonio,Jade Oaks,60769.0,31083.0,29686.0,2960.0,2752.0,3323.0,6521.0,10242.0,11744.0,7200.0,5893.0,2144.0,2411.0,3567.0,1663.0,349.0,28.2,34981.0,4014.0,292.0,4407.0,1834.0,765.0,0.0,37538.0,23385.0,3659.0,419.0,1046.0,5743.0,53405.0,23.0,22566.0,23950.0,204.0,5172.0,6799.0,4714.0,4465.0,2280.0,206.0,34.0,29.0,47.0,4909.0,3166.0,10705.0,7047.0,78836.0,1467.0,52108.0,8370.0,4141.0,4229.0,5486.0,"Family-friendly, suburban, and peaceful, with a welcoming atmosphere.",Spend time in local parks for sports or relaxation. Explore nearby dining and shopping centers. Join neighborhood events or seasonal celebrations.,0.0
Texas,San Antonio,Jefferson,51263.5,25131.5,26132.0,2914.5,3212.0,3543.0,4416.0,3479.0,7217.5,6739.5,5724.5,2885.0,2999.0,4455.0,2311.5,1367.0,36.3,26705.5,1218.5,431.0,317.0,7.0,36.0,55.5,24025.5,15421.0,3088.5,680.5,577.5,1586.5,38071.5,24.1,18286.5,20281.5,73.5,549.5,679.0,942.5,1751.0,3034.0,3387.5,4398.0,3206.0,2260.5,10757.5,1964.0,3088.5,1921.0,43546.0,904.5,41927.5,8949.5,2906.0,6043.5,9177.0,"Historic, peaceful, and well-established, with a mix of classic architecture and community pride.","Explore the area's historic homes and architecture. Visit Jefferson High School, an iconic landmark with stunning Art Deco design. Stroll through local parks for a relaxed outdoor experience.",0.0
Texas,San Antonio,Jefferson Heights,12057.5,6054.5,6003.0,863.0,760.25,998.25,944.0,708.5,1708.0,1639.5,1383.75,753.5,629.25,987.0,531.0,151.5,35.875,5069.5,3141.25,97.75,102.5,12.75,9.5,0.0,5393.25,3510.75,653.5,208.0,81.75,266.75,9360.5,23.875,4529.5,5126.75,81.75,352.75,451.25,292.75,453.75,685.5,923.75,799.25,423.75,662.25,2665.5,433.25,683.25,362.75,40371.75,873.75,10380.25,1576.0,535.5,1040.5,2316.5,"Up-and-coming, urban, and community-focused, with a growing arts and cultural presence.",Enjoy nearby restaurants and cafes offering a variety of cuisines. Visit community centers or local art installations. Participate in neighborhood cleanups or improvement projects.,0.0
Texas,San Antonio,Jefferson-Monticello Park,45355.0,22244.0,23111.0,2088.0,2451.0,3187.0,3272.0,3349.0,6563.0,6188.0,5335.0,2710.0,3079.0,3682.0,2090.0,1361.0,37.7,24219.0,1082.0,448.0,186.0,0.0,46.0,18.0,21895.0,14123.0,2936.0,663.0,432.0,1713.0,31824.0,23.0,16937.0,19010.0,19.0,438.0,441.0,602.0,1080.0,2214.0,2458.0,3655.0,4119.0,3984.0,9196.0,1939.0,2896.0,2439.0,40356.0,945.0,35471.0,9310.0,3179.0,6131.0,8049.0,"Historic, charming, and family-friendly, with a strong sense of tradition.",Walk through tree-lined streets and enjoy the classic homes. Attend community events like yard sales or local festivals. Explore nearby Woodlawn Lake Park for recreation and relaxation.,0.0
Texas,San Antonio,Jefferson-Monticello Park-Woodlawn Lake,45355.0,22244.0,23111.0,2088.0,2451.0,3187.0,3272.0,3349.0,6563.0,6188.0,5335.0,2710.0,3079.0,3682.0,2090.0,1361.0,37.7,24219.0,1082.0,448.0,186.0,0.0,46.0,18.0,21895.0,14123.0,2936.0,663.0,432.0,1713.0,31824.0,23.0,16937.0,19010.0,19.0,438.0,441.0,602.0,1080.0,2214.0,2458.0,3655.0,4119.0,3984.0,9196.0,1939.0,2896.0,2439.0,40356.0,945.0,35471.0,9310.0,3179.0,6131.0,8049.0,"Scenic, historic, and vibrant, with a balance of residential charm and outdoor spaces.","Spend a day at Woodlawn Lake Park, enjoying trails and picnic spots. Join community events like the annual Fourth of July celebrations. Visit nearby cafes and shops for a laid-back outing.",0.0
Texas,San Antonio,Jefferson-Woodlawn Lake,51263.5,25131.5,26132.0,2914.5,3212.0,3543.0,4416.0,3479.0,7217.5,6739.5,5724.5,2885.0,2999.0,4455.0,2311.5,1367.0,36.3,26705.5,1218.5,431.0,317.0,7.0,36.0,55.5,24025.5,15421.0,3088.5,680.5,577.5,1586.5,38071.5,24.1,18286.5,20281.5,73.5,549.5,679.0,942.5,1751.0,3034.0,3387.5,4398.0,3206.0,2260.5,10757.5,1964.0,3088.5,1921.0,43546.0,904.5,41927.5,8949.5,2906.0,6043.5,9177.0,"Family-friendly, tranquil, and full of character, with easy access to the lake.","Enjoy fishing, walking, or birdwatching at Woodlawn Lake Park. Attend community activities or meetups near the lake. Visit local landmarks or hidden-gem eateries.",0.0
Texas,San Antonio,King William,15707.6666666667,8187.33333333333,7520.33333333333,1162.33333333333,990.333333333333,947.666666666667,951.0,1137.33333333333,2679.33333333333,2057.66666666667,1608.66666666667,1067.33333333333,855.333333333333,1355.0,679.0,216.666666666667,37.7333333333333,8689.33333333333,453.0,112.666666666667,90.0,4.0,24.6666666666667,9.33333333333333,7518.66666666667,4644.0,960.333333333333,328.333333333333,227.0,529.666666666667,12322.6666666667,22.7333333333333,6101.33333333333,7501.33333333333,42.33333333333329,746.333333333333,532.0,229.666666666667,363.0,369.0,639.0,869.333333333333,1262.33333333333,2448.33333333333,3149.66666666667,592.333333333333,1099.33333333333,782.0,44845.0,1104.66666666667,13552.6666666667,2050.66666666667,757.333333333333,1293.33333333333,2897.66666666667,"Trendy, artistic, and historic, with a focus on art, culture, and preservation.","Visit the King William Historic District, home to beautifully preserved Victorian houses. Explore galleries, art studios, and cafes along South Alamo Street. Attend the annual King William Fair, a vibrant community celebration.",1.0
Texas,San Antonio,Kingsborough Ridge,40272.0,20612.0,19660.0,2646.0,2593.0,3035.0,3509.0,3299.0,5059.0,4905.0,4702.0,3289.0,1860.0,3083.0,1666.0,626.0,35.0,24146.0,515.0,507.0,339.0,228.0,0.0,0.0,19428.0,12801.0,3398.0,420.0,280.0,808.0,31299.0,26.3,13023.0,14425.0,261.0,1679.0,1702.0,838.0,1402.0,2039.0,2234.0,3034.0,884.0,352.0,9232.0,1573.0,1747.0,842.0,57209.0,928.0,33700.0,6386.0,2567.0,3819.0,6917.0,"Quiet, suburban, and family-oriented, with a relaxed neighborhood feel.",Spend time at nearby parks or recreational areas. Explore local eateries and shops for casual dining. Join neighborhood events or seasonal celebrations.,0.0
Texas,San Antonio,Knollcreek,49888.0,24115.0,25773.0,3483.0,3139.0,2730.0,3324.0,3418.0,7107.0,7408.0,6643.0,2503.0,2992.0,4647.0,1915.0,579.0,37.4,31846.0,2881.0,276.0,1333.0,118.0,303.0,180.0,27608.0,20037.0,1905.0,13.0,118.0,3020.0,44176.0,24.5,18576.0,19223.0,47.0,1120.0,4228.0,5061.0,5573.0,2751.0,213.0,75.0,11.0,144.0,6709.0,3447.0,8633.0,3897.0,84283.0,1445.0,43987.0,5381.0,2706.0,2675.0,5540.0,"Peaceful, suburban, and family-friendly, with a focus on outdoor living.",Visit neighborhood parks for sports and relaxation. Enjoy walking trails or bike paths nearby. Attend homeowners’ association events for a sense of community.,0.0
Texas,San Antonio,Laddie Place And North Wilson,45355.0,22244.0,23111.0,2088.0,2451.0,3187.0,3272.0,3349.0,6563.0,6188.0,5335.0,2710.0,3079.0,3682.0,2090.0,1361.0,37.7,24219.0,1082.0,448.0,186.0,0.0,46.0,18.0,21895.0,14123.0,2936.0,663.0,432.0,1713.0,31824.0,23.0,16937.0,19010.0,19.0,438.0,441.0,602.0,1080.0,2214.0,2458.0,3655.0,4119.0,3984.0,9196.0,1939.0,2896.0,2439.0,40356.0,945.0,35471.0,9310.0,3179.0,6131.0,8049.0,"Urban, diverse, and convenient, with access to major shopping and dining hubs.",Shop and dine at nearby North Star Mall or local centers. Visit community parks for outdoor activities. Explore diverse dining options reflecting the area’s vibrant culture.,0.0
Texas,San Antonio,Lafayette Place,34082.0,16361.0,17721.0,2322.0,1973.0,1228.0,1928.0,4917.0,7973.0,4549.0,3273.0,1307.0,927.0,1962.0,916.0,807.0,29.8,16389.0,3321.0,138.0,5109.0,1261.0,353.0,18.0,19187.0,12638.0,1776.0,639.0,700.0,1455.0,27632.0,20.4,16317.0,18973.0,108.0,1935.0,1810.0,2370.0,5490.0,4443.0,2084.0,553.0,85.0,95.0,4934.0,1549.0,4043.0,2961.0,44574.0,1149.0,25215.0,7982.0,2212.0,5770.0,4572.0,"Suburban, quiet, and community-focused, with established homes and families.",Relax in neighborhood green spaces or parks. Participate in block parties or neighborhood meetups. Explore nearby shopping and dining for weekend outings.,0.0
Texas,San Antonio,Lago Vista-South Southwest,20965.0,10179.0,10786.0,1652.0,1687.0,1541.0,1757.0,1802.0,3257.0,2825.0,2122.0,1199.0,777.0,1342.0,767.0,237.0,31.0,12866.0,292.0,264.0,412.0,1.0,70.0,0.0,10254.0,7376.0,1221.0,40.0,285.0,354.0,15712.0,25.2,6554.0,7118.0,97.0,1141.0,1926.0,649.0,474.0,1214.0,1044.0,342.0,97.0,134.0,4225.0,653.0,1199.0,313.0,53841.0,1000.0,17070.0,3304.0,1133.0,2171.0,3053.0,"Tranquil, suburban, and family-friendly, with a focus on outdoor activities.",Spend time at nearby lakes or water recreation areas. Enjoy community parks for sports or relaxation. Visit local shops and eateries for a laid-back experience.,0.0
